g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	ArgoUML
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 85
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8717699861225781
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722556730242059
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8716124835539614
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8716305976583276
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8717699861225781
		Individual Median F1: 0.8702708891080739
		Individual Median F1: 0.8722556730242059
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8717699861225781
		Individual Median F1: 0.8722556730242059
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8716305976583276
		Individual Median F1: 0.8716124835539614
		Individual Median F1: 0.8722375589198397
		Individual Median F1: 0.8716305976583276
		Individual Median F1: 0.8716305976583276
	Average F1 score:	0.8184988112057952
	Best Individual F1 score:	0.8722375589198397
	F1:	0.8722375589198397
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.8051749749042352
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 86
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093149
		Individual Median F1: 0.8624972343093149
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
		Individual Median F1: 0.8624972343093148
	Average F1 score:	0.827777206429377
	Best Individual F1 score:	0.8624972343093148
	F1:	0.8624972343093148
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.8051749749042352
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 87
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238754
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.866782996738944
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8630906106936167
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238754
		Individual Median F1: 0.8655285112238754
		Individual Median F1: 0.8655285112238754
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.8655285112238755
		Individual Median F1: 0.868031968031968
		Individual Median F1: 0.868031968031968
		Individual Median F1: 0.868031968031968
	Average F1 score:	0.8409518033388692
	Best Individual F1 score:	0.868031968031968
	F1:	0.868031968031968
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.8051749749042352
	Argument:	0.42785548203277063
	Returns:	0.9184826742296638
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8427637661344038
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 88
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8805801508983679
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8736693355058958
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8805801508983679
		Individual Median F1: 0.8787860743916478
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8805801508983679
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8722721921629348
		Individual Median F1: 0.8805801508983679
		Individual Median F1: 0.8805801508983679
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8805801508983679
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8813039431375868
		Individual Median F1: 0.8787860743916479
		Individual Median F1: 0.8777180525620525
		Individual Median F1: 0.8813039431375868
	Average F1 score:	0.8500093699586684
	Best Individual F1 score:	0.8813039431375868
	F1:	0.8813039431375868
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.8051749749042352
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7082702025516707
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 89
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8703619126194282
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8737944226316319
		Individual Median F1: 0.8668881506090809
	Average F1 score:	0.8528033130545323
	Best Individual F1 score:	0.8737944226316319
	F1:	0.8737944226316319
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.8051749749042352
	Argument:	0.42785548203277063
	Returns:	0.9184826742296638
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 90
		Individual Median F1: 0.8234260107449679
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8693877343656726
		Individual Median F1: 0.8095726702076292
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.863787729132727
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8645503865541913
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
		Individual Median F1: 0.8630230243087891
	Average F1 score:	0.81990239174753
	Best Individual F1 score:	0.8645503865541913
	F1:	0.8645503865541913
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.8051749749042352
	Argument:	0.4435643107342393
	Returns:	0.9184826742296638
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 91
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
		Individual Median F1: 0.862849080710963
	Average F1 score:	0.8030693686260233
	Best Individual F1 score:	0.862849080710963
	F1:	0.862849080710963
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.9992047126374595
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	0.8576497359055602
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.7501669554253305
Evaluating generation: 92
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8541531958713509
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8541531958713509
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8592434356920339
		Individual Median F1: 0.8541531958713509
		Individual Median F1: 0.8554301075268818
		Individual Median F1: 0.8554301075268818
	Average F1 score:	0.8119063215324922
	Best Individual F1 score:	0.8592434356920339
	F1:	0.8592434356920339
	Extends:	1.0
	Implements:	0.8793277540439939
	Field:	0.8051749749042352
	Argument:	0.42785548203277063
	Returns:	0.9850795695079971
	LocalVar:	0.16318460094546616
	MethodCall:	0.0
	ConstructorCall:	1.0
	OwnFieldUse:	0.8374948902823383
	FieldUse:	0.0
	Throws:	0.7450525302313056
	File_Horizontal:	1.0
	File_LevelUp:	0.0
	File_LevelDown:	0.14483378439251066
	Unknown:	0.904508205055439
Evaluating generation: 93
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8722909668183301
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8687855024380435
		Individual Median F1: 0.8098992132544985
		Individual Median F1: 0.8689931350114417
