g3n3z: optimization of dependency weights using a genetic algorithm approach.
	g3n3z is a part of s4rdm3x tobias-dv-lnu.github.io/s4rdm3x/

Algorithm Parameters:
	system:	TeamMates
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6293961248825842
		Individual Median F1: 0.6293961248825842
		Individual Median F1: 0.6293961248825842
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6447698209190647
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6327833532678004
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6447698209190647
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6293961248825842
		Individual Median F1: 0.6447698209190647
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6465612387776954
		Individual Median F1: 0.6513352539344037
	Average F1 score:	0.59085366137084
	Best Individual F1 score:	0.6513352539344037
	F1:	0.6513352539344037
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 71
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6624477358089434
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6624477358089434
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6694854049657475
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6624477358089434
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6777777777777778
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6624477358089434
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6777777777777778
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6630937294243419
		Individual Median F1: 0.6777777777777778
	Average F1 score:	0.6275006380970782
	Best Individual F1 score:	0.6777777777777778
	F1:	0.6777777777777778
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 72
		Individual Median F1: 0.642760180995475
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.642760180995475
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6377492877492877
		Individual Median F1: 0.6456015264109259
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6456015264109259
		Individual Median F1: 0.6351208351208352
		Individual Median F1: 0.5718394519131333
		Individual Median F1: 0.6456015264109259
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.642760180995475
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6377492877492877
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.642760180995475
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6378621591220016
		Individual Median F1: 0.6377492877492877
	Average F1 score:	0.5428847559958001
	Best Individual F1 score:	0.6456015264109259
	F1:	0.6456015264109259
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 73
		Individual Median F1: 0.6369391025641025
		Individual Median F1: 0.6351576621811608
		Individual Median F1: 0.6351576621811608
		Individual Median F1: 0.6351576621811608
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6307384422567668
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6307384422567668
		Individual Median F1: 0.6307384422567668
		Individual Median F1: 0.6307384422567668
		Individual Median F1: 0.6369391025641025
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6369391025641025
		Individual Median F1: 0.6369391025641025
		Individual Median F1: 0.6369391025641025
		Individual Median F1: 0.60990860990861
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6307384422567668
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6307384422567668
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6307384422567668
		Individual Median F1: 0.6325292095527082
		Individual Median F1: 0.6307384422567668
	Average F1 score:	0.6044897321732502
	Best Individual F1 score:	0.6351576621811608
	F1:	0.6351576621811608
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 74
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5938663402078036
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5938663402078036
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5938663402078036
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5927571224668163
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.5938663402078036
		Individual Median F1: 0.5938663402078036
		Individual Median F1: 0.5938663402078036
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5938663402078036
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.5986969668630567
		Individual Median F1: 0.6022009993827525
		Individual Median F1: 0.5986969668630567
	Average F1 score:	0.6343142870524123
	Best Individual F1 score:	0.6022009993827525
	F1:	0.6022009993827525
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 75
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6211044128285508
		Individual Median F1: 0.6211044128285508
		Individual Median F1: 0.6211044128285508
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6211044128285508
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6211044128285508
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6265071770334929
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6211044128285508
		Individual Median F1: 0.6220108368452739
		Individual Median F1: 0.6238165005404108
	Average F1 score:	0.6309986584144395
	Best Individual F1 score:	0.6211044128285508
	F1:	0.6211044128285508
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.5911913265494699
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 76
		Individual Median F1: 0.6714628297362109
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.6761904761904762
		Individual Median F1: 0.6761904761904762
		Individual Median F1: 0.6761904761904762
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.645795036764706
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6770506912442396
		Individual Median F1: 0.6753280354832747
		Individual Median F1: 0.6753280354832747
	Average F1 score:	0.6060138127278122
	Best Individual F1 score:	0.6761904761904762
	F1:	0.6761904761904762
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.5911913265494699
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 77
		Individual Median F1: 0.6116805933411064
		Individual Median F1: 0.610982780769901
		Individual Median F1: 0.6116805933411064
		Individual Median F1: 0.6074788813854789
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6074788813854789
		Individual Median F1: 0.6074788813854789
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6067754041982392
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
		Individual Median F1: 0.6046385133200828
	Average F1 score:	0.6079313586517623
	Best Individual F1 score:	0.6046385133200828
	F1:	0.6046385133200828
	Extends:	1.0
	Implements:	0.2463076830395934
	Field:	0.3097376190667017
	Argument:	0.27292145373111504
	Returns:	0.792713355537619
	LocalVar:	0.0
	MethodCall:	0.005817163375733458
	ConstructorCall:	0.8154464890314443
	OwnFieldUse:	0.4967735331171781
	FieldUse:	0.0
	Throws:	0.45773532496261793
	File_Horizontal:	1.0
	File_LevelUp:	0.9822771084665274
	File_LevelDown:	1.0
	Unknown:	0.06910751574856722
Evaluating generation: 78
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6450694698869881
		Individual Median F1: 0.5762325357314919
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.6499356499356499
		Individual Median F1: 0.62606942030151
		Individual Median F1: 0.6499356499356499
